Link,Date Uploaded,Price,Make,Model,Trim,Trim Level,Year,Mileage (km),Fuel Type,Transmission,Body Type,Engine Size (Litres),Power,Acceleration (0-100 km/h),Seats,Doors,Colour,Country of Registration,Previous Owners,Road Tax,NCT Expiry,Date Sold
https://www.donedeal.ie/cars-for-sale/toyota-auris-2007-new-nct/33388393,2023-03-05,2950,Toyota,Auris,,,2007,176000.0,Petrol,Manual,Hatchback,1.4 litre,,,5,5,Blue,Ireland,1,385,Mar 2023,2023-03-09
https://www.donedeal.ie/cars-for-sale/opel-vectra/33331128,2023-03-05,2399,Vauxhall,Vectra,,,2008,283243.0,Diesel,Unknown,Hatchback,1.9 litre,,,5,---,Black,Ireland,3,390,Dec 2023,2023-03-26
https://www.donedeal.ie/cars-for-sale/peugeot-207-2010/33106711,2023-03-05,3100,Peugeot,207,,,2010,297727.0,Diesel,Manual,Hatchback,1.4 litre,,,5,5,Blue,Ireland,2,200,Nov 2022,2023-03-12
https://www.donedeal.ie/cars-for-sale/toyota-avensis-2007-with-new-nct-/33442725,2023-03-05,1950,Toyota,Avensis,,,2007,198.0,Petrol,Manual,Saloon,1.6 litre,,,5,4,Bronze,Ireland,1,514,Feb 2023,2023-03-09
https://www.donedeal.ie/cars-for-sale/volkswagen-passat-2012/33503381,2023-03-05,5000,Volkswagen,Passat,BLUEMOTION,Base Trim,2012,295796.0,Diesel,Manual,Saloon,2.0 litre,140hp,9.8 sec,5,4,Blue,Ireland,4,200,Jul 2023,
https://www.donedeal.ie/cars-for-sale/bmw-520d/33273519,2023-03-05,2650,BMW,5-Series,,,2008,349226.0,Diesel,Unknown,Estate,2.0 litre,,,5,5,Blue,Ireland,1,280,Nov 2022,
https://www.donedeal.ie/cars-for-sale/opel-insignia-2014-long-nct-and-tax/33207710,2023-03-05,5250,Opel,Insignia,S,Base Trim,2014,133.0,Diesel,Manual,Saloon,2.0 litre,140hp,10.5 sec,5,4,Silver,Ireland,2,180,Feb 2024,2023-03-09
https://www.donedeal.ie/cars-for-sale/10-renault-megane-nct-tax/33503367,2023-03-05,2690,Renault,Megane,,,2010,289681.0,Diesel,---,Hatchback,1.5 litre,,,5,---,Black,Ireland,1,200,Dec 2023,2023-03-05
https://www.donedeal.ie/cars-for-sale/fiat-punto-2012/33503351,2023-03-05,5250,Fiat,Punto,Sound,Base Trim,2012,120425.0,Petrol,Manual,Hatchback,1.2 litre,65hp,14.5 sec,5,4,Grey,Ireland,4,270,Feb 2024,2023-03-22
https://www.donedeal.ie/cars-for-sale/mercedes-benz-e-class-avantgarde-nct-06-23/33388060,2023-03-05,1475,Mercedes-Benz,E-Class,,,2005,378279.0,Petrol,Automatic,Saloon,1.8 litre,,,5,4,Blue,Ireland,5,636,Jun 2023,2023-03-09
https://www.donedeal.ie/cars-for-sale/toyota-corolla-2010-new-nct/33446169,2023-03-05,4000,Toyota,Corolla,,,2010,227981.0,Petrol,Manual,Saloon,1.4 litre,,,5,4,Silver,Ireland,3,570,Jan 2024,2023-03-22
https://www.donedeal.ie/cars-for-sale/renault-grand-sceinic/33503338,2023-03-05,5500,Renault,Grand Scenic,DYNAMIQUE,Medium Trim,2011,185000.0,Diesel,Manual,MPV,1.5 litre,110hp,14.3 sec,7,5,Blue,Ireland,1,270,May 2023,2023-03-09
https://www.donedeal.ie/cars-for-sale/low-mileage-nctd-and-taxed/33262072,2023-03-05,6750,Fiat,500,Pop,Base Trim,2012,113130.0,Petrol,Manual,Hatchback,1.2 litre,69hp,12.9 sec,4,3,White,Ireland,1,190,Nov 2023,2023-03-20
https://www.donedeal.ie/cars-for-sale/ford-focus-2005/33503335,2023-03-05,1200,Ford,Focus,,,2005,223000.0,Petrol,Manual,Hatchback,1.4 litre,,,5,5,Black,Ireland,4,385,Mar 2022,2023-03-12
https://www.donedeal.ie/cars-for-sale/passat-r-line/33503320,2023-03-05,6500,Volkswagen,Passat,TRENDLINE,Base Trim,2013,215000.0,Diesel,Manual,Saloon,1.6 litre,105hp,12.2 sec,5,4,Grey,Ireland,4,200,Jun 2023,2023-03-13
https://www.donedeal.ie/cars-for-sale/peugeot-308-1-6-hdi-90-bhp-new-nct01-24/33503311,2023-03-05,2000,Peugeot,308,,,2008,209000.0,Diesel,Unknown,Hatchback,1.6 litre,,,5,---,Silver,Ireland,5,200,Jan 2024,2023-03-10
https://www.donedeal.ie/cars-for-sale/audi-a4-2008-diesel/33503300,2023-03-05,3650,Audi,A4,,,2008,,Diesel,---,Saloon,2.0 litre,,,5,4,Silver,Ireland,3,390,Mar 2024,2023-03-06
https://www.donedeal.ie/cars-for-sale/alfa-romeo-159/32983163,2023-03-05,2000,Alfa Romeo,159,,,2007,239975.0,Diesel,---,Saloon,1.9 litre,,,5,---,Grey,Ireland,---,---,---,
https://www.donedeal.ie/cars-for-sale/volkswagen-polo-2012/32786670,2023-03-05,6900,Volkswagen,Polo,TRENDLINE,Base Trim,2012,170590.0,Petrol,Manual,Hatchback,1.2 litre,70hp,14.1 sec,5,5,Red,Ireland,2,270,Feb 2022,2023-03-07
https://www.donedeal.ie/cars-for-sale/toyota-avensis-1-6-petrol/33119502,2023-03-05,1400,Toyota,Avensis,,,2005,258500.0,Petrol,Manual,Saloon,1.6 litre,,,5,4,Silver,Ireland,8,514,Jul 2023,
https://www.donedeal.ie/cars-for-sale/volkswagen-polo/33446099,2023-03-05,6500,Volkswagen,Polo,TRENDLINE,Base Trim,2011,196000.0,Diesel,Manual,Hatchback,1.2 litre,75hp,13.9 sec,5,5,Black,Ireland,2,190,Jul 2023,2023-03-12
https://www.donedeal.ie/cars-for-sale/other-other-2008/33503207,2023-03-05,3550,Other,Other,,,2008,354.0,Diesel,Unknown,Agricultural Tractor,4.5 litre,,,1,---,Blue,Ireland,---,---,---,2023-03-23
https://www.donedeal.ie/cars-for-sale/2013-seat-ibiza-estate-1-4-petrol-irish-reg-/32049682,2023-03-05,4850,SEAT,Ibiza,STYLE,Luxury Trim,2013,207604.0,Petrol,Manual,Estate,1.4 litre,86hp,12.4 sec,5,5,Grey,Ireland,1,280,May 2023,
https://www.donedeal.ie/cars-for-sale/ford-focus-1-6-diesel-nct-02-24/33503199,2023-03-05,2800,Ford,Focus,,,2009,254275.0,Diesel,Unknown,Hatchback,1.6 litre,,,5,---,Blue,Ireland,4,200,Feb 2023,2023-03-16
https://www.donedeal.ie/cars-for-sale/2011-ford-focus/33503172,2023-03-05,4450,Ford,Focus,Style,Base Trim,2011,234360.0,Diesel,Manual,Hatchback,1.6 litre,109hp,10.9 sec,5,3,Silver,Ireland,3,200,Nov 2023,
https://www.donedeal.ie/cars-for-sale/citroen-c4/33503160,2023-03-05,1500,Citroen,C4,,,2005,221866.0,Petrol,Manual,Hatchback,1.4 litre,,,5,5,Black,Ireland,4,385,Feb 2024,2023-03-22
https://www.donedeal.ie/cars-for-sale/ford-ka-edge-1-2/33503152,2023-03-05,6500,Ford,KA,Edge,Base Trim,2013,78216.0,Petrol,Manual,Hatchback,1.2 litre,69hp,13.4 sec,4,2,Red,Ireland,---,200,May 2023,
https://www.donedeal.ie/cars-for-sale/2009-opel-insignia-tax-and-nct/33496772,2023-03-05,2275,Opel,Insignia,,,2009,,Diesel,Manual,Saloon,2.0 litre,,,5,4,Blue,Ireland,2,390,Feb 2024,2023-03-07
https://www.donedeal.ie/cars-for-sale/ford-focus/33503099,2023-03-05,1000,Ford,Focus,,,2009,369937.0,Diesel,Unknown,Hatchback,1.6 litre,,,5,5,Grey,Ireland,3,200,Feb 2022,2023-03-16
https://www.donedeal.ie/cars-for-sale/nissan-almera-2005/33503126,2023-03-05,2000,Nissan,Almera,,,2005,91000.0,Petrol,Manual,Saloon,1.5 litre,,,4,4,Silver,Ireland,2,413,Aug 2023,2023-03-16
https://www.donedeal.ie/cars-for-sale/nissan-qashqai-2011/33503124,2023-03-05,5950,Nissan,Qashqai,XE,Base Trim,2011,,Diesel,Manual,Hatchback,1.5 litre,110hp,12.4 sec,5,5,Red,Ireland,---,280,Feb 2024,2023-03-16
https://www.donedeal.ie/cars-for-sale/07-volvo-s40-nct-and-tax-/33503120,2023-03-05,1300,Volvo,S40,,,2007,265541.0,Petrol,Unknown,Saloon,1.6 litre,,,5,---,Silver,Ireland,2,---,May 2023,2023-03-07
https://www.donedeal.ie/cars-for-sale/fiat-punto-2011/33503107,2023-03-05,3450,Fiat,Punto,Dynamic,Medium Trim,2011,127000.0,Petrol,Manual,Hatchback,1.2 litre,65hp,14.5 sec,5,3,Red,Ireland,---,200,Apr 2023,2023-03-22
https://www.donedeal.ie/cars-for-sale/ford-mondeo-1-8tdci-zetec/33503097,2023-03-05,3250,Ford,Mondeo,,,2009,155185.0,Diesel,Manual,Hatchback,1.8 litre,,,5,5,Grey,Ireland,2,280,Mar 2023,2023-03-09
https://www.donedeal.ie/cars-for-sale/renault-twingo-sold-with-new-nct-/33503095,2023-03-05,2995,Renault,Twingo,,,2009,120700.0,Petrol,Manual,Hatchback,1.1 litre,,,5,3,Red,Ireland,2,270,Nov 2023,
https://www.donedeal.ie/cars-for-sale/ford-mondeo-titanium-x/33273273,2023-03-05,2700,Ford,Mondeo,,,2008,202776.0,Diesel,Unknown,Hatchback,1.8 litre,,,5,---,Silver,Ireland,2,390,Mar 2023,2023-03-26
https://www.donedeal.ie/cars-for-sale/insignia/33503055,2023-03-05,1700,Vauxhall,Insignia,---,---,2011,350000.0,Diesel,Unknown,Hatchback,2.0 litre,---,---,5,---,Grey,Ireland,4,270,Feb 2023,2023-03-05
https://www.donedeal.ie/cars-for-sale/vw-golf/32150031,2023-03-05,5400,Volkswagen,Golf,,,2009,,Diesel,---,Hatchback,2.0 litre,,,5,---,Black,Ireland,2,270,Jun 2023,
https://www.donedeal.ie/cars-for-sale/ford-fiesta-1-2-petrol-low-mileage-ncttax/33503037,2023-03-05,2895,Ford,Fiesta,,,2007,205995.0,Petrol,Manual,Hatchback,1.2 litre,,,5,5,Blue,Ireland,2,358,May 2023,2023-03-22
https://www.donedeal.ie/cars-for-sale/toyota-corolla-1992/33503009,2023-03-05,3250,Toyota,Corolla,,,1992,222088.0,Petrol,Manual,Saloon,1.3 litre,,,---,4,Grey,Ireland,13,---,Nov 2023,2023-03-26
https://www.donedeal.ie/cars-for-sale/2006-daihatsu-terios/33503023,2023-03-05,3000,Daihatsu,Terios,,,2006,165000.0,Petrol,Automatic,SUV,1.5 litre,,,5,5,Black,Ireland,2,413,Oct 2023,2023-03-16
https://www.donedeal.ie/cars-for-sale/2003-toyota-yaris/33503002,2023-03-05,600,Toyota,Yaris,,,2003,362.0,Petrol,Manual,Hatchback,1.0 litre,,,5,5,Red,Ireland,4,199,Jun 2022,2023-03-23
https://www.donedeal.ie/cars-for-sale/kia-sedona/33384889,2023-03-05,6250,Kia,Sedona,,,2010,217260.0,Diesel,Manual,Estate,2.2 litre,,,5,5,Silver,UK,2,---,---,
https://www.donedeal.ie/cars-for-sale/renault-grand-scenic-2012-nct-tax/32213073,2023-03-05,6000,Renault,Grand Scenic,DYNAMIQUE,Medium Trim,2012,192694.0,Diesel,Manual,MPV,1.5 litre,110hp,13.3 sec,7,5,Black,Ireland,---,270,Mar 2024,
https://www.donedeal.ie/cars-for-sale/corsa-nct-02-24-diesel/33355138,2023-03-05,3750,Vauxhall,Corsa,---,---,2012,167743.0,Diesel,Unknown,Hatchback,1.2 litre,---,---,5,---,Silver,Ireland,4,180,Feb 2024,2023-03-16
https://www.donedeal.ie/cars-for-sale/toyota-yaris-2012/33445891,2023-03-05,6250,Toyota,Yaris,Terra,Base Trim,2012,183584.0,Petrol,Manual,Hatchback,1.0 litre,69hp,15.3 sec,5,4,Black,Ireland,1,200,Sep 2023,
https://www.donedeal.ie/cars-for-sale/volvo-s40-2009/33502919,2023-03-05,2700,Volvo,S40,,,2009,274812.0,Diesel,Unknown,Saloon,2.0 litre,,,5,4,Black,Ireland,1,390,Feb 2024,
https://www.donedeal.ie/cars-for-sale/volkswagen-passat-2012/33502930,2023-03-05,5250,Volkswagen,Passat,TRENDLINE,Base Trim,2012,320000.0,Diesel,Manual,Estate,1.6 litre,105hp,12.5 sec,5,5,Grey,Ireland,2,200,Jun 2023,2023-03-26
https://www.donedeal.ie/cars-for-sale/mercedes-benz-e-class-2006-7-seater-auto/33330695,2023-03-05,3950,Mercedes-Benz,E-Class,,,2006,218870.0,Petrol,Automatic,Estate,1.8 litre,,,5,5,Silver,Ireland,2,636,Aug 2023,
https://www.donedeal.ie/cars-for-sale/bmw-x3-2-0d-nct-clean-service-driving-perfect/33273131,2023-03-05,2850,BMW,X3,,,2006,286044.0,Diesel,Manual,SUV,2.0 litre,,,5,5,Black,Ireland,4,---,Nov 2023,
https://www.donedeal.ie/cars-for-sale/vw-golf-2010-1-6tdi-new-nct/33387699,2023-03-05,5400,Volkswagen,Golf Plus,,,2010,312211.0,Diesel,Manual,MPV,1.6 litre,,,5,5,Black,Ireland,4,200,Jan 2023,2023-03-30
https://www.donedeal.ie/cars-for-sale/volkswagen-golf-2004/33502874,2023-03-05,1100,Volkswagen,Golf,,,2004,177349.0,Petrol,Manual,Hatchback,1.4 litre,,,5,5,Black,Ireland,5,385,Oct 2022,2023-03-05
https://www.donedeal.ie/cars-for-sale/toyota-corolla-2007/33502872,2023-03-05,2250,Toyota,Corolla,,,2007,185000.0,Petrol,Manual,Saloon,1.4 litre,,,5,4,Blue,Ireland,1,385,Jan 2024,2023-03-06
https://www.donedeal.ie/cars-for-sale/mercedes-benz-clk-class-2007/33387639,2023-03-05,4250,Mercedes-Benz,CLK-Class,,,2007,214002.0,Petrol,Automatic,Coupe,1.8 litre,,,4,2,Silver,Ireland,2,636,Feb 2023,2023-03-27
https://www.donedeal.ie/cars-for-sale/mazda-2-brown-manual-1-3l-petrol/33387628,2023-03-05,6950,Mazda,2,COMFORT,Base Trim,2011,108260.0,Petrol,Manual,Hatchback,1.3 litre,75hp,14.9 sec,5,5,Brown,Ireland,3,200,Jul 2023,
https://www.donedeal.ie/cars-for-sale/mercedes-benz-a-class-2010/33445802,2023-03-05,3500,Mercedes-Benz,A-Class,,,2010,270000.0,Petrol,Manual,Hatchback,1.7 litre,,,5,5,Black,Ireland,3,570,Jan 2023,
https://www.donedeal.ie/cars-for-sale/2011-ford-mondeo-2-0tdci-nct-tax/33500943,2023-03-05,3450,Ford,Mondeo,Zetec,Medium Trim,2011,260000.0,Diesel,Manual,Saloon,2.0 litre,140hp,9.5 sec,5,4,Black,Ireland,2,280,May 2023,2023-03-06
https://www.donedeal.ie/cars-for-sale/suzuki-grand-vitara-1-6/33502820,2023-03-05,3250,Suzuki,Grand Vitara,,,2003,223698.0,Petrol,Manual,SUV,1.6 litre,,,4,3,Green,Ireland,3,514,Jun 2023,
https://www.donedeal.ie/cars-for-sale/citroen-c4-picasso-2-0ltr-diesel-7-seater/33502808,2023-03-05,5400,Citroen,C4,VTR+,Medium Trim,2012,189961.0,Diesel,Manual,Hatchback,2.0 litre,92hp,12.9 sec,7,5,Purple,Ireland,1,390,Mar 2023,2023-03-26
https://www.donedeal.ie/cars-for-sale/car/33502810,2023-03-05,2750,Volvo,V70,,,2009,,Diesel,Manual,Estate,2.0 litre,,,5,5,Grey,Ireland,7,570,Jan 2023,2023-03-16
https://www.donedeal.ie/cars-for-sale/2010-hyundai-i20/33502807,2023-03-05,3350,Hyundai,i20,,,2010,199.0,Petrol,Unknown,Hatchback,1.2 litre,,,5,3,Black,Ireland,3,270,Jun 2023,2023-03-05
https://www.donedeal.ie/cars-for-sale/renault-megane-coupe-nct-and-taxed/33445761,2023-03-05,3800,Renault,Megane,TOMTOM ED,Medium Trim,2011,294509.0,Diesel,Manual,Coupe,1.5 litre,110hp,10.8 sec,5,2,Orange,Ireland,6,200,Jun 2023,2023-03-09
https://www.donedeal.ie/cars-for-sale/2011-ford-fiesta-1-6tdci-new-nct-september-2023/32948018,2023-03-05,4000,Ford,Fiesta,Titanium,Medium Trim,2011,310602.0,Diesel,Manual,Hatchback,1.6 litre,70hp,14.9 sec,5,5,Red,Ireland,2,190,Sep 2023,
https://www.donedeal.ie/cars-for-sale/rare-opel-astra-gtc-panoramic-roof-1-4-petrol/33472923,2023-03-05,1650,Mitsubishi,Colt,,,2006,199558.0,Petrol,Manual,Hatchback,1.3 litre,,,5,5,Blue,Ireland,---,380,Feb 2023,2023-03-09
https://www.donedeal.ie/cars-for-sale/lexus-rx-3-0l-v6/33502793,2023-03-05,2950,Lexus,RX,,,2002,130300.0,Petrol,Automatic,SUV,3.0 litre,,,5,5,Blue,Ireland,4,1494,May 2021,2023-03-05
https://www.donedeal.ie/cars-for-sale/ford-focus/33502774,2023-03-05,2995,Ford,Focus,,,2009,222088.0,Diesel,Unknown,Hatchback,1.8 litre,,,5,---,Silver,Ireland,3,280,Oct 2022,2023-03-16
https://www.donedeal.ie/cars-for-sale/audi-a3/33502772,2023-03-05,7000,Audi,A3,---,Base Trim,2012,268000.0,Diesel,Manual,Hatchback,1.6 litre,105hp,11.4 sec,5,3,Black,Ireland,4,190,Jan 2024,
https://www.donedeal.ie/cars-for-sale/seat-cordoba/33502761,2023-03-05,1500,SEAT,Cordoba,,,2007,240648.0,Petrol,Manual,Saloon,1.4 litre,,,5,4,Black,Ireland,7,385,Oct 2023,2023-03-22
https://www.donedeal.ie/cars-for-sale/citroen-c5-2013/33502747,2023-03-05,5800,Citroen,C5,CONNECTED SPECIAL EDITION,Base Trim,2013,225799.0,Diesel,Manual,Saloon,1.6 litre,114hp,11.6 sec,5,4,Silver,Ireland,1,270,May 2023,
https://www.donedeal.ie/cars-for-sale/ford-transit-tourneo-9seater-1owner/33462941,2023-03-05,4250,Ford,Tourneo,,,2009,229000.0,Diesel,Manual,MPV,2.2 litre,,,9,5,Silver,Ireland,---,1200,Feb 2023,2023-03-07
https://www.donedeal.ie/cars-for-sale/2013-vw-polo-1-2-1-previous-owner/32453209,2023-03-05,6950,Volkswagen,Polo,TRENDLINE,Base Trim,2013,180.0,Petrol,Manual,Hatchback,1.2 litre,60hp,16.1 sec,5,5,Grey,Ireland,1,270,Jul 2023,2023-03-10
https://www.donedeal.ie/cars-for-sale/toyota-prius-2012/33492236,2023-03-05,6250,Toyota,Prius,BASE,Base Trim,2012,193120.0,Petrol Hybrid,Automatic,Hatchback,1.8 litre,136hp,10.4 sec,5,5,Silver,Ireland,---,170,Jul 2023,2023-03-06
https://www.donedeal.ie/cars-for-sale/jaguar-xf-s-350-hp/32908950,2023-03-05,4500,Jaguar,XF,,,2010,307000.0,Diesel,Automatic,Saloon,3.0 litre,,,5,4,Grey,Ireland,7,750,Jan 2023,2023-03-12
https://www.donedeal.ie/cars-for-sale/2013-qashqai-1-6-1-previous-owner/33502702,2023-03-05,6450,Nissan,Qashqai,XE,Base Trim,2013,177.0,Diesel,Manual,Hatchback,1.6 litre,130hp,10.3 sec,5,5,Black,Ireland,2,200,Aug 2024,
https://www.donedeal.ie/cars-for-sale/14-ford-fiesta-1-5-tdci-tax-doe/33442804,2023-03-05,4800,Ford,Fiesta,ZETEC,Medium Trim,2014,217088.0,Diesel,Manual,Hatchback,1.5 litre,75hp,13.5 sec,2,2,Silver,Ireland,2,---,Aug 2023,
https://www.donedeal.ie/cars-for-sale/is220d-low-millage-nct-03-23-tax-08-23/33272861,2023-03-05,1950,Lexus,IS,,,2008,255885.0,Diesel,Unknown,Saloon,2.2 litre,,,5,---,Black,Ireland,6,570,Mar 2023,2023-03-26
https://www.donedeal.ie/cars-for-sale/automatic-diesel/33184833,2023-03-05,3000,Renault,Fluence,ROYALE,Base Trim,2011,328305.0,Diesel,Automatic,Saloon,1.5 litre,110hp,11.9 sec,5,4,Grey,Ireland,3,200,Oct 2023,2023-03-12
https://www.donedeal.ie/cars-for-sale/2010-fiat-panda-1-2-petrol-nct-tax/33502576,2023-03-05,2250,Fiat,Panda,,,2010,198000.0,Petrol,Manual,Hatchback,1.2 litre,,,5,5,Black,Ireland,2,200,Jun 2023,
https://www.donedeal.ie/cars-for-sale/2011-volkswagen-passat/33502665,2023-03-05,4100,Volkswagen,Passat,TRENDLINE,Base Trim,2011,265000.0,Diesel,Manual,Estate,1.6 litre,105hp,12.5 sec,5,5,Grey,Ireland,4,200,Sep 2022,2023-03-06
https://www.donedeal.ie/cars-for-sale/mazda-5-7-seater/32971656,2023-03-05,4990,Mazda,5,Executive SE,Luxury Trim,2011,162000.0,Diesel,Manual,MPV,1.6 litre,115hp,13.7 sec,7,5,Grey,Ireland,3,280,Aug 2023,
https://www.donedeal.ie/cars-for-sale/2008-honda-fit-jazz-automatic-1-3-l/33502606,2023-03-05,4750,Honda,Fit,,,2008,187488.0,Petrol,Automatic,Hatchback,1.3 litre,,,5,---,Blue,Ireland,4,180,Feb 2024,
https://www.donedeal.ie/cars-for-sale/skoda-octavia-diesel-one-previous-owner/33502609,2023-03-05,2950,Skoda,Octavia,,,2008,281983.0,Diesel,Manual,Hatchback,1.9 litre,,,5,5,Blue,Ireland,---,270,Jan 2023,
https://www.donedeal.ie/cars-for-sale/2011-suzuki-splash-sz3-new-nct-tax/33502587,2023-03-05,3795,Suzuki,Splash,GL,Base Trim,2011,162221.0,Petrol,Manual,Hatchback,1.2 litre,65hp,14.7 sec,5,5,Black,Ireland,---,190,---,
https://www.donedeal.ie/cars-for-sale/audi-a6-sline-automatic/33387401,2023-03-05,3200,Audi,A6,,,2008,,Diesel,Unknown,Saloon,2.0 litre,,,5,---,Silver,Ireland,4,---,Sep 2023,
https://www.donedeal.ie/cars-for-sale/2006-ford-fiesta/33502591,2023-03-05,1000,Ford,Fiesta,,,2006,230379.0,Petrol,Manual,Hatchback,1.2 litre,,,5,5,Blue,Ireland,8,358,Nov 2022,2023-03-10
https://www.donedeal.ie/cars-for-sale/volkswagen-polo/33445579,2023-03-05,6499,Volkswagen,Polo,TRENDLINE,Base Trim,2011,199000.0,Petrol,Manual,Hatchback,1.2 litre,60hp,16.1 sec,5,3,Black,Ireland,3,270,May 2023,2023-03-23
https://www.donedeal.ie/cars-for-sale/2011-chevrolet-1-2-nct-5-24-clean/33502496,2023-03-05,3450,Chevrolet,Aveo,---,---,2011,160.0,Petrol,Manual,Saloon,1.2 litre,---,---,5,4,Black,Ireland,3,280,May 2023,
https://www.donedeal.ie/cars-for-sale/ford-focus-new-nct/33502455,2023-03-05,1700,Ford,Focus,,,2006,287760.0,Petrol,Manual,Hatchback,1.4 litre,,,5,5,Blue,Ireland,7,385,Dec 2022,2023-03-09
https://www.donedeal.ie/cars-for-sale/2007-bmw-320i-coupe-new-nct-low-kms/33287267,2023-03-05,4950,BMW,3-Series,,,2007,128747.0,Petrol,Manual,Coupe,2.0 litre,,,5,2,Blue,Ireland,5,710,Mar 2023,2023-03-20
https://www.donedeal.ie/cars-for-sale/2011-ford-cmax-new-nct-pristine/32198054,2023-03-05,5950,Ford,C-MAX,ACTIV,Base Trim,2011,193120.0,Diesel,Manual,MPV,1.6 litre,95hp,13.3 sec,5,4,Grey,Ireland,3,200,Jun 2023,
https://www.donedeal.ie/cars-for-sale/2011-mazda-demio-automatic-new-nct/33197826,2023-03-05,6450,Mazda,Demio,EXCLUSIVE (FOCUS),Medium Trim,2011,112653.0,Petrol,Manual,Hatchback,1.3 litre,63hp,14 sec,5,5,Blue,Ireland,2,180,Nov 2023,
https://www.donedeal.ie/cars-for-sale/car/33502412,2023-03-05,950,Peugeot,308,,,2008,192.0,Petrol,Manual,Hatchback,1.4 litre,,,5,5,Blue,Ireland,5,390,Nov 2022,2023-03-12
https://www.donedeal.ie/cars-for-sale/rover-600-series-1994/33502343,2023-03-05,1000,Rover,600 Series,,,1994,143308.0,Petrol,Manual,Saloon,2.0 litre,,,5,4,Red,Ireland,3,710,Mar 2022,2023-03-07
https://www.donedeal.ie/cars-for-sale/toyota-avensis/33502317,2023-03-05,3500,Toyota,Avensis,Strata,Medium Trim,2011,255.0,Diesel,Manual,Saloon,2.0 litre,126hp,9.7 sec,5,4,Black,Ireland,8,280,Aug 2023,2023-03-07
https://www.donedeal.ie/cars-for-sale/toyota-camary-2-4-petrol/33107839,2023-03-05,1250,Honda,Other,,,2002,355612.0,Petrol,---,Motorcycle,1.0 litre,,,---,---,Yellow,Ireland,---,---,---,
https://www.donedeal.ie/cars-for-sale/toyota-corolla-2007/33502297,2023-03-05,1800,Toyota,Corolla,,,2007,262322.0,Petrol,Manual,Hatchback,1.4 litre,,,5,---,Black,Ireland,4,---,Feb 2023,2023-03-07
https://www.donedeal.ie/cars-for-sale/we-buy-your-jeep-van-crew-cab-boat/32482675,2023-03-05,5999,Hyundai,Santa Fe,Classic,Base Trim,2011,230135.0,Diesel,Manual,SUV,2.0 litre,150hp,11.7 sec,7,5,Black,Ireland,1,570,Jul 2022,
https://www.donedeal.ie/cars-for-sale/hyundai-ix35-comercial/33428197,2023-03-05,5400,Hyundai,ix35,Executive,Medium Trim,2014,255000.0,Diesel,Manual,SUV,2.0 litre,136hp,11.3 sec,2,4,Silver,Ireland,1,---,---,2023-03-12
https://www.donedeal.ie/cars-for-sale/citroen-c3/33272521,2023-03-05,2650,Citroen,C3,,,2010,227.0,Diesel,Manual,Hatchback,1.6 litre,,,5,5,Black,Ireland,7,200,Jan 2024,2023-03-26
https://www.donedeal.ie/cars-for-sale/seat-cardoba/32197626,2023-03-05,1000,SEAT,Cordoba,,,2007,190000.0,Petrol,Manual,Saloon,1.4 litre,,,5,---,Grey,Ireland,3,385,Jan 2023,
https://www.donedeal.ie/cars-for-sale/bmw-116d-2-door-no-nct/33502237,2023-03-05,2355,BMW,1-Series,,,2009,180000.0,Diesel,Unknown,Hatchback,2.0 litre,,,5,3,Silver,Ireland,3,200,Aug 2022,
https://www.donedeal.ie/cars-for-sale/vauxhall-insignia-2013/33502229,2023-03-05,3850,Vauxhall,Insignia,---,---,2013,249447.0,Diesel,Unknown,Hatchback,2.0 litre,---,---,5,---,White,Ireland,1,270,May 2023,2023-03-07
https://www.donedeal.ie/cars-for-sale/2011-opel-insignia-new-nct-and-tax-low-mileage/33380649,2023-03-05,2950,Opel,Insignia,SE,Medium Trim,2011,156105.0,Diesel,Manual,Hatchback,2.0 litre,130hp,11.3 sec,5,5,Silver,Ireland,3,280,Oct 2023,2023-03-07
https://www.donedeal.ie/cars-for-sale/hyundai-i10-2009/33387117,2023-03-05,2000,Hyundai,i10,,,2009,172043.0,Petrol,Unknown,Hatchback,1.2 litre,,,5,5,Red,Ireland,1,200,Oct 2023,2023-03-05
https://www.donedeal.ie/cars-for-sale/ford-focus-2007-petrol-manual-1-4/33502164,2023-03-05,1700,Ford,Focus,,,2007,177000.0,Petrol,Manual,Saloon,1.4 litre,,,5,4,Red,Ireland,9,385,Mar 2023,
https://www.donedeal.ie/cars-for-sale/mitsubishi-pajero-1995/33379579,2023-03-05,5300,Mitsubishi,Pajero,,,1995,1.0,Diesel,Unknown,SUV,2.8 litre,,,2,---,Blue,Ireland,12,---,---,
https://www.donedeal.ie/cars-for-sale/2011-vw-caddy/33502169,2023-03-05,5500,Volkswagen,Caddy,---,---,2011,217000.0,Diesel,Manual,MPV,1.6 litre,---,---,2,5,White,Ireland,8,---,---,2023-03-22
https://www.donedeal.ie/cars-for-sale/bmw-3-series-2011/33502143,2023-03-05,4999,BMW,3-Series,ES EDITION,Medium Trim,2011,180000.0,Diesel,Manual,Saloon,2.0 litre,116hp,10.9 sec,5,4,Blue,Ireland,1,200,Aug 2021,
https://www.donedeal.ie/cars-for-sale/volvo-c30-2007-tax-nct-june-2023-full-leather/33274475,2023-03-05,2200,Volvo,C30,,,2007,201000.0,Petrol,Manual,Hatchback,1.8 litre,,,5,3,Black,Ireland,6,636,May 2023,2023-03-19
